TRTID10,county,place_name,HOLC,CBD_Dist_ln,hicost_pre,D_suburb,goodpop,goodhu,EHLN,ZCBD_Dist_ln,decade,R_VAC,POP,HU,HU_ln,P_NONWHT,P_UNEMP,P_MANUF,P_RENT,P_A60UP,P_VAC,a_mhmval,a_mrent,a_hinc,HU_CHNG,ZR_VAC,ZPOP,ZHU,ZHU_ln,ZP_NONWHT,ZP_UNEMP,ZP_MANUF,ZP_RENT,ZP_A60UP,ZP_VAC,Za_mhmval,Za_mrent,Za_hinc,ZHU_CHNG,D_1970,D_1980,D_1990,D_2000,majmin,PredictedValue,PearsonResidual
39035152603,Cuyahoga County,Euclid city,5,9.73975532913366,.548926114143505,1,1, ,1,.104198911848178,1990,91,4150.27138384611,1693.99733016733,7.434847875212,.117159249919643,.0627873482954895,.261180624432197,.648258176548159,.0866818279367816,.0536507676112791,9.32361592241372,.0503900100151726,4.5636012788523,283,-.344883354681923,.222175469686493,.0923139841563806,.267451990710154,-.0488670643056524,-.0737366108759375,1.00859550650668,1.92591218347998,-1.45701190756466,-.528574219476469,-.104869252439003,.168533497209784,-.0129866127023968,.321933468023896,0,0,1,0,0,124.660601819547,-.482903869723153
39035152603,Cuyahoga County,Euclid city,5,9.73975532913366,.548926114143505,1,1, ,1,.104198911848178,2000,97,3705.02083917134,1651.01691365242,7.40913644392013,.198380641312069,.051031026134905,.0945144992730618,.633851182170495,.114439590111731,.0587531958538128,9.67828565925225,.0516421118970617,4.2200335622033,-43,-.308958239696656,-.285822359781194,-.246302136261586,-.0539011743849827,.100362980338469,-.126480697213715,-.769634079835697,1.7558197807475,-1.03966439711794,-.456419395467917,-.196994905186654,.222178991148989,-.242222584188245,-.573247550428356,0,0,0,1,0,126.462389831831,-.394362493162964
39035152603,Cuyahoga County,Euclid city,5,9.73975532913366,.548926114143505,1,1, ,1,.104198911848178,2010,51,1365,547,6.30444880242198,.944322344322344,.275037369207773,.107216494845361,.5,.142662116040956,.093235831809872,5.77,.0181,1.9509,-1104,-.551766728874748,-1.72643661619498,-1.70421951348637,-2.4217128019136,2.73174541543332,3.1821154919208,-.385556674303818,1.00884007374128,-.729724009336846,-.296580338648016,-.994789538109431,-1.37355991292779,-1.29413572195219,-1.15527819566504,0,0,0,0,1,70.7845579910335,-.543330864775027
39035152604,Cuyahoga County,Euclid city,4,9.7536863093166,.310181040131561,1,1,1,0,.122294289489254,1970,32,4604.590386,1660.708477,7.4151751096133,.020818282184547,.0217454434083052,.457412083049413,.568393058870457,.112669806912115,.0191230969491824,15.1511643650827,.0777389271714094,5.91594106304619,0,-.206496187210909,.548229780316881,.779204256340999,.783654039610701,-.381252225429962,-.581528771813921,.974946506220308,1.04695107266752,-.306721435456519,-.492631919524117,.591498889559333,.740801450129555,.0305891761987289, ,1,0,0,0,0,39.2580754358742,-.309886923608953
39035152604,Cuyahoga County,Euclid city,4,9.7536863093166,.310181040131561,1,1,1,0,.122294289489254,1980,150,1173.00000109244,933,6.83840520084734,.0809889181619475,.0101596516690856,.124633431085044,.954022988505747,.385336743034137,.160771704180064, ,.127701192779482,6.13741948207211,-728,.381410334187295,-1.1824829914723,-.655205983162557,-.435709798260772,-.851513194703423,-1.47967560610061,-.671360693481231,.979050786870552,2.70323616620372,1.62610291183484, ,2.57282268464761,.702631735714749,-.936516396316355,0,1,0,0,0,32.0310327335752,4.54072580011102
39035152604,Cuyahoga County,Euclid city,4,9.7536863093166,.310181040131561,1,1,1,0,.122294289489254,1990,56,3319.58488524218,1254.12290644646,7.13409372119287,.0413730304893861,.060413009589677,.201762031514116,.297715271198148,.121695777425309,.0448020611508729,8.63077779849367,.062391424471495,5.28964893132614,321,-.485471982143006,-.311949223273491,-.57043729088234,-.312424565090152,-.406114989127944,-.122929108982194,.252534766825673,-.0486862343657949,-.956174615666039,-.621487265624948,-.222772774295877,.741170017489715,.345286180491699,.344232458124641,0,0,1,0,0,78.9116690007172,-.516768472881954
39035152604,Cuyahoga County,Euclid city,4,9.7536863093166,.310181040131561,1,1,1,0,.122294289489254,2000,70,3347.319175881,1367.11973913014,7.22037383672395,.0991911288040414,.0683407156161006,.140256036756122,.281410546503157,.135643707239099,.0512066726246566,9.24939804035841,.0637854234386517,5.32995810605525,113,-.398433071959065,-.521022528661239,-.661631966238453,-.515174173944639,-.316439709677565,.198057083629053,-.0848447655752739,-.132838561648462,-.709437325702814,-.539051597151864,-.269284199463517,.863707952853308,.324075058591946,-.18383625369986,0,0,0,1,0,87.0107246444724,-.329706528095902
39035152604,Cuyahoga County,Euclid city,4,9.7536863093166,.310181040131561,1,1,1,0,.122294289489254,2010,279,5438,2396,7.78155595923534,.529238690695109,.0847457627118644,.106237816764133,.111478507321682,.167325664989216,.11644407345576,5.46,.0223,2.526,1029,.0903991004847005,.508212717730382,.498802362131751,.585182598958559,1.06557690909266,-.0152647668174587,-.398975136321535,-.874658964234687,-.352570558392767,-.0236445821643671,-1.0452316186913,-1.18442395960623,-.999270073548872,.79737746362932,0,0,0,0,1,310.029123095661,-.196767875414138
39035152701,Cuyahoga County,Euclid city,5,9.58259835159209,.631904761904762,1,1,1,0,-.0999371087475919,1970,9,1548.810954,637.0733643,6.45676965557216,.016235240934382,.0200459383831348,.368207962451363,.64285713596181,.15769754356993,.0146287601275563,15.4570145413198,.0790643540132243,6.04087804147471,0,-.565657413150567,-1.21350622870496,-.89384116081603,-.73862045597762,-.397891680938842,-.659376401776233,.0704992351319611,1.37303816716879,.48511018910072,-.634261440545966,.659427273457743,.806977193878782,.0977895538413138, ,1,0,0,0,0,14.0444691551721,-.576204607891017
39035152701,Cuyahoga County,Euclid city,5,9.58259835159209,.631904761904762,1,1,1,0,-.0999371087475919,1980,33,484.999999322463,340,5.82894561761021,.0804123698493718,.0632911392405063,.144144144144144,.521172638436482,.449484536710397,.0970588235294118,50.0788990126091,.09615148610421,5.99895131358908,-297,-.514532525887483,-1.4434207778062,-1.0576931189714,-1.49089126661373,-.853089262236863,-.162965412663046,-.403898699860957,-.277218521148334,3.54595722571763,.641967725387331,2.42368969422811,1.23211656653942,.638760671865461,-.656672733401338,0,1,0,0,0,10.9564725135502,2.34490072137873
39035152701,Cuyahoga County,Euclid city,5,9.58259835159209,.631904761904762,1,1,1,0,-.0999371087475919,1990,76,4496.5764313252,1730.68225097656,7.45645455517621,.0580000000000018,.0597255862642763,.185407720310984,.214975846568854,.13400000399594,.0438799073463637,9.49470756601507,.0618698463597773,5.85964020394768,1391,-.405135623593815,.444846811361272,.14758652725027,.309111289484555,-.327737278794771,-.137171420136111,.0444374017086596,-.514755107741921,-.780175746513589,-.631170050264458,-.0757537828301044,.716283394664114,.62655196882194,.972125074119325,0,0,1,0,0,103.209820134904,-.470675947739985
39035152701,Cuyahoga County,Euclid city,5,9.58259835159209,.631904761904762,1,1,1,0,-.0999371087475919,2000,74,4415,1873,7.53529670244409,.119365798414496,.0169340463458111,.14868540344515,.254585881045025,.167157417893545,.0395088093966898,9.51881707865162,.0563033123595502,4.71807037752806,142,-.385177541253523,.181011417261306,.0784499422528316,.254392516505226,-.231664047904434,-.765761844701344,.0413499482942854,-.276586538108532,-.218651488389649,-.667139746379316,-.223873440828892,.468429372089508,.0118821440100946,-.111445692128537,0,0,0,1,0,121.428612436401,-.660937767476797
39035152701,Cuyahoga County,Euclid city,5,9.58259835159209,.631904761904762,1,1,1,0,-.0999371087475919,2010,300,4909,2255,7.72090525193678,.660012222448564,.0645892351274788,.341611144760751,.355498721227621,.249698431845597,.133037694013304,6.63,.0353,2.8013,382,.14954595318886,.217977142565512,.330805561449136,.461718074401571,1.59050902377965,-.353945408437948,2.82818211005549,.308317645296334,.907068650419754,.171501282342713,-.854853443591994,-.599003151706175,-.858118077364847,.205081068147159,0,0,0,0,1,308.396603389254,-.0535270687567285
39035152702,Cuyahoga County,Euclid city,4,9.58122753647901,.431283928611719,1,1,1,0,-.101717702562351,1970,23,3830.470546,1575.589722,7.36264527041782,.0162352406194433,.0200459370432207,.368207963197079,.642857108986399,.157697541032078,.014628760951006,15.4570146485171,.0790643549159385,6.04087807532649,0,-.347037536491645,.101929637333843,.640084817001683,.700218752251424,-.397891682082277,-.659376463152418,.0704992426928252,1.37303804904025,.485110144471522,-.634261414596691,.659427297265936,.806977238949383,.0977895720493145, ,1,0,0,0,0,34.6414180044417,-.561369010222658
39035152702,Cuyahoga County,Euclid city,4,9.58122753647901,.431283928611719,1,1,1,0,-.101717702562351,1980,425,1647.99997544289,1696,7.43602781635185,.0898058116797701,.0501002004008016,.166666666666667,.762391817466562,.41019418086965,.250589622641509,56.3387606283767,.0941483288723098,5.29734586482789,120,2.48725893692716,-1.00232973348276,-.137334676885751,.188981194247088,-.827411104182752,-.489864666291195,-.0951494113554947,.422876213839197,3.02979278099962,3.01346717834876,2.88688547289007,1.1469923153385,.315131877567313,-.385919119861751,0,1,0,0,0,68.681611272455,6.50452968598504
39035152702,Cuyahoga County,Euclid city,4,9.58122753647901,.431283928611719,1,1,1,0,-.101717702562351,1990,155,5987.53091582043,2488.13208007813,7.81923445385907,.042430245996368,.0615478352526206,.177922070707011,.344915260977436,.140828790313528,.0623758388086253,12.0654771317769,.0646119991902084,5.3382879965723,792,-.0878070073245133,1.40351847339827,1.28882323696513,1.00857813092482,-.401131391202112,-.0994173374145481,-.0508123424981042,.217189992818036,-.682497224204183,-.436959366341136,.361726164103025,.847122710363824,.369287433997188,.620622572268096,0,0,1,0,0,167.982935821723,-.138519487808868
39035152702,Cuyahoga County,Euclid city,4,9.58122753647901,.431283928611719,1,1,1,0,-.101717702562351,2000,106,6404.82707047462,2764.73046875,7.92479591395644,.076530629787097,.0368115130468272,.126724140374139,.327374293468204,.174706240234683,.0383237839507765,11.7881224696986,.0601059336637227,5.65449628642378,277,-.279133295609186,1.48938571642648,1.38301475377076,1.2061989801323,-.411661036091521,-.393081044220675,-.287428643467288,.113471895682721,-.101088211438601,-.680115425201717,.158619496692975,.669321170728244,.489658572852344,.225544853117278,0,0,0,1,0,157.798901882937,-.556564088763382
39035152702,Cuyahoga County,Euclid city,4,9.58122753647901,.431283928611719,1,1,1,0,-.101717702562351,2010,244,5185,2294,7.73805229768932,.213500482160077,.11437758383096,.16804979253112,.151707317073171,.176149018019842,.106364428945074,6.55,.0356,3.1313,-471,-.00817898735556578,.36940439917327,.377272761637944,.496623715995697,-.201813542717146,.482624770305647,.448516664075583,-.679635198770614,-.217644394628608,-.142184170022273,-.867870754709895,-.585493440754636,-.688920261379638,-.575798105494702,0,0,0,0,0,261.609517599407,-.132254148765216
39035152703,Cuyahoga County,Euclid city,4,9.65716415815851,.293436676176627,1,0,0,0,-.00308129449679253,1970,20,3392.599929,1395.480225,7.24064969425547,.0162352405685026,.0200459384601793,.368207961653035,.642857130192816,.157697550815459,.0146287608052633,15.4570141915181,.0790643557058134,6.04087796248721,0,-.393884652918557,-.150514117337489,.345711006643128,.506448199941325,-.397891682267225,-.659376398247131,.0704992270376512,1.37303814190568,.485110316516383,-.634261419189464,.659427195767848,.806977278386159,.0977895113559786, ,1,0,0,0,0,30.5838268804405,-.575890209413078
39035152703,Cuyahoga County,Euclid city,4,9.65716415815851,.293436676176627,1,0,0,0,-.00308129449679253,1980,9,98.9999983403832,95,4.55387689160054,.646464640538048,0,0,.976744186046512,.111111112973756,.0947368421052632, ,.0418158800329515,1.51288351599456,-1300,-.698315676672054,-1.58981901257659,-1.22398207052817,-2.82371222636656,.694286016821642,-1.73145317766734,-2.37989414629592,1.04499492462469,-.899315071593224,.606101451590798, ,-1.07687730908195,-1.4305230189022,-1.30790984222677,0,1,0,0,1,5.14228355406058,.803974870350671
39035152703,Cuyahoga County,Euclid city,4,9.65716415815851,.293436676176627,1,0,0,0,-.00308129449679253,1990,81,5198.26676184042,2126.11898803711,7.66199755890189,.0369086142264355,.0371458259792676,.136291898886417,.233262315125382,.205847998899176,.0382836790561145,11.6557928943695,.0683810556663672,6.67728889038152,2031,-.385051533956518,.896028012655999,.743384299412481,.705413609756803,-.427159757655416,-.604987916721386,-.580527654725696,-.411747939921325,.247533372889629,-.689931477114352,.292008270742469,1.02695979482591,1.03002586993849,1.3476870126582,0,0,1,0,0,110.737719514379,-.479761830368328
39035152703,Cuyahoga County,Euclid city,4,9.65716415815851,.293436676176627,1,0,0,0,-.00308129449679253,2000,56,5624.84090083709,2338.07146430016,7.75705114203201,.0758019671620129,.0199993661172235,.11560909834056,.199603339112967,.185268639295917,.0239782528879088,12.0455976937566,.0620724530703385,5.89768665113156,212,-.444827429428462,.976520114585707,.75883026840405,.796286576106154,-.41472293784474,-.708290445386622,-.45383017763017,-.571226900192469,.0634076781170882,-.837194755650258,.202017117470509,.773212036805158,.613737395186448,.0632901461470708,0,0,0,1,0,118.286425592656,-.890842809934666
39035152703,Cuyahoga County,Euclid city,4,9.65716415815851,.293436676176627,1,0,0,0,-.00308129449679253,2010,286,5215,2268,7.72665366484764,.245254074784276,.0651993355481728,.142159040426477,.134207870837538,.168547506370586,.126102292768959,5.6,.0291,4.6097,-70,.110114718052754,.385863883587157,.346294628178739,.473419917605201,-.0743528838083178,-.34369417835536,.0935336718231603,-.764470119800881,-.333886236259866,.0899389212631873,-1.02245132423497,-.878203844704665,.0690859542340998,-.20870250334888,0,0,0,0,0,245.332338497888,.325607517847606
39035153103,Cuyahoga County,Fairview Park city, ,9.70867423717832,.119576648841355,1,1,1,0,.0638267277632902,1970,9,3972.499704,1108.352821,7.01031186730723,.00219288046547328,.0243994979393441,.308439243374055,.0385426551989056,.0901132851286425,.00817009378009243,17.5106070627508,.0768859967455945,8.23600809460509,0,-.565657413150567,.183813126488649,-.123574563422287,.140593229214615,-.44887468971138,-.459956989458406,-.535500291610741,-1.27332717964493,-.703387326613798,-.837792652721625,1.11552385931857,.698216447688105,1.27849338068588, ,1,0,0,0,0,16.7938382379918,-.752603319120552
39035153103,Cuyahoga County,Fairview Park city, ,9.70867423717832,.119576648841355,1,1,1,0,.0638267277632902,1980,274,2150.00002402812,1564,7.35500192110526,.0758139638169549,.0340030911901082,.0936,.706976744186047,.334418600913744,.175191815856777,53.2088308698845,.128702772080567,10.0893959108427,456,1.33095661324091,-.811936156331091,-.226927091602053,.10428535843488,-.865659585131211,-.888784944103981,-1.09678150315338,.262044056136682,2.03431540966557,1.84884184858719,2.65528766120837,2.61538483936295,2.52555567251707,-.167757934851436,0,1,0,0,0,34.4460669372265,8.59282580273868
39035153103,Cuyahoga County,Fairview Park city, ,9.70867423717832,.119576648841355,1,1,1,0,.0638267277632902,1990,34,2434.26323117479,883.420425415039,6.78332520060396,.0554006536120605,.0631918351529093,.138479048943929,.198522328498319,.0981215348086085,.0379493502283696,10.0584937860847,.0634316709756191,5.2939624678646,-681,-.573841976547115,-.88120387884366,-1.12896838229104,-.988732569099714,-.339990312525276,-.0653562905286684,-.552697674090587,-.607437316550671,-1.29337907283755,-.693441991327929,.0201883696376126,.790804428543752,.347414722301474,-.243756701900287,0,0,1,0,0,54.2994399722243,-.661482430515646
39035153103,Cuyahoga County,Fairview Park city, ,9.70867423717832,.119576648841355,1,1,1,0,.0638267277632902,2000,41,2555.53779628826,1007.54878282547,6.91572344863131,.106751097502542,.029959410899717,.0975912862207519,.156701249248283,.111068996595639,.0408658392235626,10.4558998178187,.0539091709024774,5.73949049717726,125,-.494535669574245,-1.04164385449816,-1.18766941059815,-1.25963834733071,-.284672084146417,-.521550479062178,-.723571989666244,-.801130554110619,-1.09215709082757,-.652280670359771,-.0659275200113777,.341947310102645,.533023702010241,-.153881538566898,0,0,0,1,0,59.0879810200447,-.513392968811352
39035153103,Cuyahoga County,Fairview Park city, ,9.70867423717832,.119576648841355,1,1,1,0,.0638267277632902,2010,274,4543,2048,7.6246189861594,.135373101474796,.121067683508103,.188720173535792,.20913190529876,.18413139023826,.1337890625,7.24,.027,3.5625,1040,.0763165165075196,.0171714327160937,.0841719604469997,.265711489234275,-.515421125292787,.595035364921904,.731924178479924,-.401248652035565,-.0955784569481776,.18033759702107,-.755596446317998,-.972771821365444,-.467835115158965,.807447417802896,0,0,0,0,0,234.034534216198,.335363265206987
39035153104,Cuyahoga County,Fairview Park city,4,9.65624473958449,.155370634299416,1,1,1,0,-.00427555549556537,1970,8,3925.752031,1270.125244,7.14677217945264,.00238633513426822,.0154338958269494,.289263532830332,.0890624939294252,.17106254495879,.00621118004800478,13.1264762731494,.0656593776830795,6.33408868977319,0,-.581273118626205,.156861881906126,.140828843186782,.357338711998627,-.448172321965011,-.870635902023001,-.729924259429435,-1.05209476705358,.720139341073744,-.89952367658786,.141821888632012,.137695230814376,.25549999747717, ,1,0,0,0,0,23.1411714936485,-1.07769865801061
39035153104,Cuyahoga County,Fairview Park city,4,9.65624473958449,.155370634299416,1,1,1,0,-.00427555549556537,1980,124,2868.99997862428,1968,7.5847730776122,.0665737121113075,.0171890798786653,.151748971193416,.633947939262473,.309166959431393,.0630081300813008,53.3928698315498,.108921604693058,6.92390853457312,698,.182311920837345,-.539241016732494,.0472799958629924,.344463638312775,-.890918978657186,-1.30547156626172,-.299648168495224,.0500912502486811,1.70258007092783,.116006801897359,2.66890554533826,1.77478329549683,1.06541469904409,-.0106299385047212,0,1,0,0,0,53.6145816668043,1.63909730990347
39035153104,Cuyahoga County,Fairview Park city,4,9.65624473958449,.155370634299416,1,1,1,0,-.00427555549556537,1990,111,3607.00991713272,1709.17633457831,7.44366368311559,.0609466304483884,.0401219050820786,.138628773056215,.432205136777262,.163363335685829,.064670354468331,11.8427943350318,.0600029695740564,5.36296372898153,-259,-.264546996132732,-.127137254900875,.115183930633603,.284449529249244,-.313847186099581,-.543328320611234,-.550792537709465,.708891430837979,-.36016452985538,-.412866529683872,.323831185338526,.627207075347151,.381463829780912,.00387945132378485,0,0,1,0,0,117.545062497499,-.099531036313681
39035153104,Cuyahoga County,Fairview Park city,4,9.65624473958449,.155370634299416,1,1,1,0,-.00427555549556537,2000,96,3574.12953473463,1753.06126137823,7.46908388492123,.0970914656617741,.0193947950358443,.0955134061627716,.440553659216584,.16592093223317,.0547637441479412,11.9107759924068,.0542183455526163,5.07701079805709,44,-.312272122373041,-.371887536625103,-.0970154740664502,.0925904233802841,-.325262671134843,-.719625493154269,-.754679602971692,.71997730872346,-.237908175004781,-.50010271399191,.179292829768004,.358280951186428,.195018119487031,-.356075865714387,0,0,0,1,0,115.886117606635,-.290256714664912
39035153104,Cuyahoga County,Fairview Park city,4,9.65624473958449,.155370634299416,1,1,1,0,-.00427555549556537,2010,370,3894,1919,7.5595594960077,.191319979455573,.0560633759902498,.183344092963202,.210458360232408,.225145389088895,.192808754559667,7,.0294,4.0519,166,.346702128869393,-.338902080104323,-.06952724017752,.133272159549984,-.290847294680401,-.497201404832855,.658213798783933,-.394818180006278,.531605053258862,.874426556689907,-.794648379671701,-.864694133753125,-.216909626846354,.00734378619329942,0,0,0,0,0,236.708462126265,1.10591384344726
39035153105,Cuyahoga County,Fairview Park city,4,9.55433394957413,.103429428921889,1,1,1,0,-.136650607840802,1970,8,4033.144563,1304.870728,7.17395831975679,.0023863349923765,.0154338966980404,.289263519477735,.0890624996855157,.171062547380353,.00621117992693603,13.1264761321003,.0656593757083922,6.33408869541515,0,-.581273118626205,.218776458836372,.197617411742011,.400519568121685,-.448172322480171,-.870635862121751,-.729924394812422,-1.05209474184697,.720139383657936,-.899523680403085,.141821857305441,.137695132222436,.255500000511836, ,1,0,0,0,0,23.6635211972596,-1.09127582204532
39035153105,Cuyahoga County,Fairview Park city,4,9.55433394957413,.103429428921889,1,1,1,0,-.136650607840802,1980,62,900.000008381903,507,6.22851100359118,.560000004097819,.0814814814814815,.209677419354839,.961797752808989,.181111109424383,.122287968441815, ,.0383103581549583,2.19821329576171,-798,-.292461218689461,-1.2860237088906,-.944345139746985,-1.07322819452679,.457924027181331,.287829589427076,.49446213314526,1.0016156242784,.0202874243640625,1.0316674058714, ,-1.22584460939195,-1.11440168501822,-.981966643193504,0,1,0,0,1,28.0445147722822,1.48624081882815
39035153105,Cuyahoga County,Fairview Park city,4,9.55433394957413,.103429428921889,1,1,1,0,-.136650607840802,1990,86,4397.84006615573,1761.80456542969,7.47420480649612,.0424746075715603,.0365795723203254,.203155821021362,.253374864997388,.199973612524019,.0487323000064506,12.0997540843703,.0680396938580626,6.94810366831383,1255,-.36496744431922,.381360127974989,.194477986434214,.343335104725118,-.400922275603018,-.616719786305529,.270269779959706,-.29845450693499,.16350652625629,-.580219034409821,.367559234324987,1.01067202818178,1.16366113010007,.892318162179814,0,0,1,0,0,94.7831514134857,-.165291205838386
39035153105,Cuyahoga County,Fairview Park city,4,9.55433394957413,.103429428921889,1,1,1,0,-.136650607840802,2000,57,4392.15893745422,1879.44360351563,7.53849499941346,.0772594854238189,.0270202648584498,.115968115888622,.247205361440545,.228597932462435,.030349952053733,11.8985210257051,.065625864886409,6.26033962743861,117,-.441513546752077,.165992695461831,.0878766678167203,.262208090036766,-.408598323287136,-.576656258680114,-.448455382770348,-.316137255340171,.738206138383988,-.767426530660815,.177227246955111,.960938143070658,.798767563919521,-.173851348655539,0,0,0,1,0,96.1091223905855,-.687034796082153
39035153105,Cuyahoga County,Fairview Park city,4,9.55433394957413,.103429428921889,1,1,1,0,-.136650607840802,2010,100,1816,837,6.72982407048948,.487885462555066,.208516886930984,.215213358070501,.633649932157395,.241269841269841,.1194743130227,8.22,.029,2.1207,-1042,-.413757405898376,-1.47899570050621,-1.35869417874907,-1.55579123942094,.899582787762277,2.0644031516336,1.09516700288362,1.65675665850647,.778179169473208,.0119919275354596,-.596134385123709,-.882707081688511,-1.20707575481798,-1.09852027214125,0,0,0,0,0,109.89536514907,-.175946217132256
39035153106,Cuyahoga County,Fairview Park city,2,9.6652341522885,.0601798403375902,1,1,1,0,.00740106851182374,1970,14,3078.751162,1100.901917,7.00397413672268,.00384299164740354,.016650540116342,.251351489982341,.36621729962598,.167196968840316,.0126233821155205,19.0226384785177,.0792392078942186,7.22664483917592,0,-.487578885772381,-.331456062433677,-.135752438757178,.130526753081691,-.44288370030114,-.814906220125235,-1.1143173061336,.161599256250845,.652161564597828,-.697456687939469,1.45134138847721,.815707276337647,.735582924577825, ,1,0,0,0,0,20.3837293936937,-.512945012058524
39035153106,Cuyahoga County,Fairview Park city,2,9.6652341522885,.0601798403375902,1,1,1,0,.00740106851182374,1980,84,4086.36352843059,2656.234375,7.88457651059632,.159385509246739,.0455001692502464,.0764107924419299,.995423286003381,.149783961228644,.0317577551696995, ,.0638505979621462,4.1845929325367,1555,-.123993330470272,-.0775314977894347,.514405598491893,.657846196551496,-.637206224678418,-.603863129028091,-1.33241921194997,1.09920761031035,-.391262934675518,-.366699257318758, ,-.140511039736742,-.198146476335126,.545810941119802,0,1,0,0,0,95.1842662623127,-.147935360849427
39035153106,Cuyahoga County,Fairview Park city,2,9.6652341522885,.0601798403375902,1,1,1,0,.00740106851182374,1990,62,3151.90417253438,1262.67419433594,7.14124512235049,.04247460757156,.036579573725624,.203155813902627,.253374883177903,.199973614029713,.0487323018840125,12.0997537308764,.0680396916215041,6.94810351749537,-1393,-.461371074578249,-.419766563919915,-.557553211594356,-.298636127534055,-.400922275603019,-.616719757189991,.270269689378695,-.298454404524656,.16350654779364,-.580219014695075,.367559174169266,1.01067192146644,1.16366105567775,-.661569358524787,0,0,1,0,0,68.04305845431,-.157743372538195
39035153106,Cuyahoga County,Fairview Park city,2,9.6652341522885,.0601798403375902,1,1,1,0,.00740106851182374,2000,41,3147.83272117376,1346.9853515625,7.20563517641036,.077259476667196,.0270202662430272,.115968115276006,.247205364906826,.228597939429942,.0303499538810262,11.898521036745,.0656258637210899,6.26033949005362,84,-.494535669574245,-.65219118861332,-.691087742891489,-.551190555331409,-.408598360083204,-.576656232720799,-.448455391941716,-.316137236765068,.738206246894022,-.767426510652493,.177227248815888,.960938081507059,.79876749382395,-.256226815271183,0,0,0,1,0,69.0397737003125,-.682837147747015
39035153106,Cuyahoga County,Fairview Park city,2,9.6652341522885,.0601798403375902,1,1,1,0,.00740106851182374,2010,454,4146,2056,7.62851762657506,.641823444283647,.184625492772668,.0950846091861402,.299625468164794,.203968061940479,.220817120622568,5.33,.0201,2.7273,709,.583289539686032,-.200642411027674,.093703693819063,.273647815235689,1.5174982726157,1.66296730565908,-.55189456420243,.0374517591726131,.207762688457585,1.20381318993377,-1.06638474925789,-1.28349517325086,-.896059405797894,.504433342216196,0,0,0,0,1,320.742739894536,.816902677591557
39035153107,Cuyahoga County,Fairview Park city,2,9.492963368771,.0683325147321766,1,0,0,0,-.216366738443337,1970,33,6826.529172,2526.274414,7.83439230291044,.00409319894429061,.0155576830066681,.243860927052611,.402011505437947,.178736352728795,.0130459437768743,19.1155789266068,.0792333557108222,7.08744356570864,0,-.190880481735271,1.82923505450202,2.19389891284355,1.44951381615677,-.441975283169961,-.864965698982647,-1.19026468564129,.318346362092037,.855086467535807,-.684140550748379,1.47198317628051,.815415089265079,.660710150616177, ,1,0,0,0,0,47.5433081855056,-.515021481290358
39035153107,Cuyahoga County,Fairview Park city,2,9.492963368771,.0683325147321766,1,0,0,0,-.216366738443337,1980,120,124.05312868834,191.880737304688,5.25749537202778,.496402887582546,0,.380952373723838,.98765428320216,.26618704381706,.62325579860384, ,.0245386606575151,2.13311063981708,-2334,.151681395706583,-1.58031711089503,-1.1582261675386,-2.08822445284261,.284073287574881,-1.73145317766734,2.84237943447566,1.0766594946128,1.13794521836964,8.7698211968452, ,-1.81107347638579,-1.14443151743495,-1.97927491752637,0,1,0,0,0,13.1239512214628,9.62066552644745
39035153107,Cuyahoga County,Fairview Park city,2,9.492963368771,.0683325147321766,1,0,0,0,-.216366738443337,1990,97,4920.55914673809,2138.86318606601,7.66809370908241,.0399224864049492,.0317929711249723,.141680803979502,.304892136704388,.206063247008048,.0455345507253061,10.8194315447112,.0570351657425453,5.46206960955691,1947,-.320782447117166,.717464264601265,.762585764734228,.717167444319275,-.412952694820668,-.71589050262388,-.511957542734563,-.00825915095480871,.250612268058795,-.613795990302716,.14968072659443,.485601028398687,.430368251597747,1.29839450822497,0,0,1,0,0,132.334221214809,-.477750651944747
39035153107,Cuyahoga County,Fairview Park city,2,9.492963368771,.0683325147321766,1,0,0,0,-.216366738443337,2000,88,5082.04390085365,2318.23386535048,7.7484600238997,.106466241214167,.0333619877596837,.0864578060148555,.351333849682641,.207354226519911,.0381496002966786,10.3254994953766,.0552807187451664,5.15125765590954,179,-.338783183784125,.619613901488054,.729808681229806,.77529274216135,-.285869074274312,-.457755877519489,-.890249558787116,.241866329085154,.407362521681387,-.682022684796421,-.0879065813494689,.414405935613035,.232899812272885,-.0190853204685727,0,0,0,1,0,141.709302822191,-.642132032791865
39035153107,Cuyahoga County,Fairview Park city,2,9.492963368771,.0683325147321766,1,0,0,0,-.216366738443337,2010,1128,5732,2981,8.00001409367807,.767096999302163,.163015792154865,.125989044430919,.20831084727469,.182246926056931,.37839651123784,5.67,.0184,2.8634,663,2.48162185981002,.669515664986472,1.19581036496387,1.02989018615629,2.02035317963315,1.29986968183356,-.128169951926861,-.405229028996947,-.124395565575158,3.05699323002667,-1.01106117700681,-1.36005020197625,-.826278124720358,.462322624763059,0,0,0,0,1,551.789391506703,2.05607933113132
